:START_ID(Flight),:END_ID(Delay)
FL36832,DLY13667
FL36834,DLY13668
FL36835,DLY13669
FL36840,DLY13670
FL36842,DLY13671
FL36844,DLY13672
FL36847,DLY13673
FL36848,DLY13674
FL36850,DLY13675
FL36851,DLY13676
FL36852,DLY13677
FL36853,DLY13678
FL36854,DLY13679
FL36857,DLY13680
FL36858,DLY13681
FL36859,DLY13682
FL36860,DLY13683
FL36861,DLY13684
FL36862,DLY13685
FL36863,DLY13686
FL36864,DLY13687
FL36865,DLY13688
FL36866,DLY13689
FL36867,DLY13690
FL36868,DLY13691
FL36870,DLY13692
FL36871,DLY13693
FL36874,DLY13694
FL36875,DLY13695
FL36876,DLY13696
FL36877,DLY13697
FL36878,DLY13698
FL36879,DLY13699
FL36880,DLY13700
FL36881,DLY13701
FL36882,DLY13702
FL36883,DLY13703
FL36884,DLY13704
FL36886,DLY13705
FL36887,DLY13706
FL36888,DLY13707
FL36890,DLY13708
FL36891,DLY13709
FL36892,DLY13710
FL36893,DLY13711
FL36896,DLY13712
FL36898,DLY13713
FL36899,DLY13714
FL36901,DLY13715
FL36902,DLY13716
FL36903,DLY13717
FL36904,DLY13718
FL36905,DLY13719
FL36907,DLY13720
FL36911,DLY13721
FL36915,DLY13722
FL36918,DLY13723
FL36919,DLY13724
FL36920,DLY13725
FL36922,DLY13726
FL36926,DLY13727
FL36928,DLY13728
FL36933,DLY13729
FL36935,DLY13730
FL36936,DLY13731
FL36939,DLY13732
FL36940,DLY13733
FL36943,DLY13734
FL36944,DLY13735
FL36949,DLY13736
FL36950,DLY13737
FL36951,DLY13738
FL36953,DLY13739
FL36954,DLY13740
FL36955,DLY13741
FL36956,DLY13742
FL36957,DLY13743
FL36961,DLY13744
FL36964,DLY13745
FL36965,DLY13746
FL36966,DLY13747
FL36967,DLY13748
FL36968,DLY13749
FL36969,DLY13750
FL36971,DLY13751
FL36976,DLY13752
FL36979,DLY13753
FL36981,DLY13754
FL36985,DLY13755
FL36986,DLY13756
FL36992,DLY13757
FL36996,DLY13758
FL36997,DLY13759
FL36998,DLY13760
FL37004,DLY13761
FL37008,DLY13762
FL37010,DLY13763
FL37012,DLY13764
FL37016,DLY13765
FL37025,DLY13766
FL37026,DLY13767
FL37027,DLY13768
FL37029,DLY13769
FL37030,DLY13770
FL37032,DLY13771
FL37033,DLY13772
FL37034,DLY13773
FL37035,DLY13774
FL37036,DLY13775
FL37041,DLY13776
FL37042,DLY13777
FL37044,DLY13778
FL37047,DLY13779
FL37051,DLY13780
FL37052,DLY13781
FL37053,DLY13782
FL37054,DLY13783
FL37058,DLY13784
FL37059,DLY13785
FL37060,DLY13786
FL37061,DLY13787
FL37063,DLY13788
FL37064,DLY13789
FL37065,DLY13790
FL37069,DLY13791
FL37072,DLY13792
FL37073,DLY13793
FL37076,DLY13794
FL37077,DLY13795
FL37080,DLY13796
FL37081,DLY13797
FL37083,DLY13798
FL37086,DLY13799
FL37087,DLY13800
FL37089,DLY13801
FL37090,DLY13802
FL37091,DLY13803
FL37092,DLY13804
FL37094,DLY13805
FL37097,DLY13806
FL37098,DLY13807
FL37103,DLY13808
FL37105,DLY13809
FL37106,DLY13810
FL37107,DLY13811
FL37110,DLY13812
FL37111,DLY13813
FL37112,DLY13814
FL37113,DLY13815
FL37115,DLY13816
FL37116,DLY13817
FL37117,DLY13818
FL37118,DLY13819
FL37120,DLY13820
FL37122,DLY13821
FL37124,DLY13822
FL37126,DLY13823
FL37129,DLY13824
FL37131,DLY13825
FL37133,DLY13826
FL37135,DLY13827
FL37138,DLY13828
FL37142,DLY13829
FL37144,DLY13830
FL37146,DLY13831
FL37148,DLY13832
FL37149,DLY13833
FL37150,DLY13834
FL37151,DLY13835
FL37152,DLY13836
FL37153,DLY13837
FL37154,DLY13838
FL37158,DLY13839
FL37159,DLY13840
FL37164,DLY13841
FL37165,DLY13842
FL37167,DLY13843
FL37169,DLY13844
FL37170,DLY13845
FL37171,DLY13846
FL37172,DLY13847
FL37173,DLY13848
FL37178,DLY13849
FL37180,DLY13850
FL37181,DLY13851
FL37182,DLY13852
FL37183,DLY13853
FL37184,DLY13854
FL37186,DLY13855
FL37187,DLY13856
FL37193,DLY13857
FL37195,DLY13858
FL37197,DLY13859
FL37200,DLY13860
FL37203,DLY13861
FL37204,DLY13862
FL37205,DLY13863
FL37208,DLY13864
FL37210,DLY13865
FL37220,DLY13866
FL37221,DLY13867
FL37222,DLY13868
FL37224,DLY13869
FL37225,DLY13870
FL37227,DLY13871
FL37234,DLY13872
FL37235,DLY13873
FL37236,DLY13874
FL37237,DLY13875
FL37238,DLY13876
FL37241,DLY13877
FL37242,DLY13878
FL37246,DLY13879
FL37247,DLY13880
FL37248,DLY13881
FL37250,DLY13882
FL37252,DLY13883
FL37254,DLY13884
FL37255,DLY13885
FL37256,DLY13886
FL37259,DLY13887
FL37260,DLY13888
FL37263,DLY13889
FL37264,DLY13890
FL37266,DLY13891
FL37267,DLY13892
FL37272,DLY13893
FL37278,DLY13894
FL37279,DLY13895
FL37282,DLY13896
FL37283,DLY13897
FL37284,DLY13898
FL37286,DLY13899
FL37287,DLY13900
FL37292,DLY13901
FL37296,DLY13902
FL37300,DLY13903
FL37303,DLY13904
FL37304,DLY13905
FL37306,DLY13906
FL37308,DLY13907
FL37311,DLY13908
FL37316,DLY13909
FL37318,DLY13910
FL37322,DLY13911
FL37324,DLY13912
FL37328,DLY13913
FL37329,DLY13914
FL37331,DLY13915
FL37332,DLY13916
FL37333,DLY13917
FL37335,DLY13918
FL37337,DLY13919
FL37338,DLY13920
FL37341,DLY13921
FL37344,DLY13922
FL37346,DLY13923
FL37347,DLY13924
FL37349,DLY13925
FL37351,DLY13926
FL37352,DLY13927
FL37353,DLY13928
FL37354,DLY13929
FL37356,DLY13930
FL37357,DLY13931
FL37358,DLY13932
FL37359,DLY13933
FL37360,DLY13934
FL37365,DLY13935
FL37369,DLY13936
FL37373,DLY13937
FL37374,DLY13938
FL37377,DLY13939
FL37378,DLY13940
FL37381,DLY13941
FL37383,DLY13942
FL37384,DLY13943
FL37386,DLY13944
FL37389,DLY13945
FL37391,DLY13946
FL37393,DLY13947
FL37394,DLY13948
FL37395,DLY13949
FL37397,DLY13950
FL37398,DLY13951
FL37402,DLY13952
FL37405,DLY13953
FL37407,DLY13954
FL37409,DLY13955
FL37412,DLY13956
FL37413,DLY13957
FL37415,DLY13958
FL37416,DLY13959
FL37420,DLY13960
FL37425,DLY13961
FL37431,DLY13962
FL37434,DLY13963
FL37435,DLY13964
FL37438,DLY13965
FL37440,DLY13966
FL37441,DLY13967
FL37442,DLY13968
FL37443,DLY13969
FL37444,DLY13970
FL37445,DLY13971
FL37446,DLY13972
FL37449,DLY13973
FL37450,DLY13974
FL37454,DLY13975
FL37455,DLY13976
FL37457,DLY13977
FL37460,DLY13978
FL37462,DLY13979
FL37468,DLY13980
FL37469,DLY13981
FL37471,DLY13982
FL37472,DLY13983
FL37474,DLY13984
FL37475,DLY13985
FL37477,DLY13986
FL37478,DLY13987
FL37482,DLY13988
FL37485,DLY13989
FL37486,DLY13990
FL37488,DLY13991
FL37490,DLY13992
FL37491,DLY13993
FL37492,DLY13994
FL37493,DLY13995
FL37496,DLY13996
FL37497,DLY13997
FL37498,DLY13998
FL37499,DLY13999
FL37500,DLY14000
FL37501,DLY14001
FL37502,DLY14002
FL37504,DLY14003
FL37506,DLY14004
FL37508,DLY14005
FL37509,DLY14006
FL37510,DLY14007
FL37512,DLY14008
FL37513,DLY14009
FL37514,DLY14010
FL37516,DLY14011
FL37518,DLY14012
FL37520,DLY14013
FL37521,DLY14014
FL37522,DLY14015
FL37523,DLY14016
FL37524,DLY14017
FL37528,DLY14018
FL37530,DLY14019
FL37536,DLY14020
FL37540,DLY14021
FL37543,DLY14022
FL37548,DLY14023
FL37549,DLY14024
FL37551,DLY14025
FL37552,DLY14026
FL37554,DLY14027
FL37555,DLY14028
FL37556,DLY14029
FL37557,DLY14030
FL37559,DLY14031
FL37560,DLY14032
FL37561,DLY14033
FL37566,DLY14034
FL37567,DLY14035
FL37568,DLY14036
FL37574,DLY14037
FL37579,DLY14038
FL37580,DLY14039
FL37581,DLY14040
FL37583,DLY14041
FL37584,DLY14042
FL37587,DLY14043
FL37589,DLY14044
FL37590,DLY14045
FL37591,DLY14046
FL37592,DLY14047
FL37593,DLY14048
FL37595,DLY14049
FL37597,DLY14050
FL37598,DLY14051
FL37599,DLY14052
FL37601,DLY14053
FL37604,DLY14054
FL37605,DLY14055
FL37608,DLY14056
FL37609,DLY14057
FL37610,DLY14058
FL37616,DLY14059
FL37617,DLY14060
FL37618,DLY14061
FL37623,DLY14062
FL37624,DLY14063
FL37629,DLY14064
FL37633,DLY14065
FL37635,DLY14066
FL37638,DLY14067
FL37641,DLY14068
FL37642,DLY14069
FL37645,DLY14070
FL37648,DLY14071
FL37649,DLY14072
FL37652,DLY14073
FL37659,DLY14074
FL37660,DLY14075
FL37661,DLY14076
FL37662,DLY14077
FL37667,DLY14078
FL37668,DLY14079
FL37670,DLY14080
FL37673,DLY14081
FL37676,DLY14082
FL37678,DLY14083
FL37683,DLY14084
FL37688,DLY14085
FL37692,DLY14086
FL37696,DLY14087
FL37698,DLY14088
FL37701,DLY14089
FL37705,DLY14090
FL37706,DLY14091
FL37708,DLY14092
FL37709,DLY14093
FL37712,DLY14094
FL37714,DLY14095
FL37715,DLY14096
FL37716,DLY14097
FL37719,DLY14098
FL37720,DLY14099
FL37721,DLY14100
FL37722,DLY14101
FL37723,DLY14102
FL37724,DLY14103
FL37726,DLY14104
FL37728,DLY14105
FL37730,DLY14106
FL37731,DLY14107
FL37733,DLY14108
FL37738,DLY14109
FL37739,DLY14110
FL37741,DLY14111
FL37742,DLY14112
FL37746,DLY14113
FL37747,DLY14114
FL37749,DLY14115
FL37750,DLY14116
FL37752,DLY14117
FL37754,DLY14118
FL37758,DLY14119
FL37763,DLY14120
FL37764,DLY14121
FL37776,DLY14122
FL37778,DLY14123
FL37781,DLY14124
FL37782,DLY14125
FL37783,DLY14126
FL37784,DLY14127
FL37785,DLY14128
FL37786,DLY14129
FL37787,DLY14130
FL37788,DLY14131
FL37790,DLY14132
FL37791,DLY14133
FL37798,DLY14134
FL37801,DLY14135
FL37802,DLY14136
FL37808,DLY14137
FL37814,DLY14138
FL37821,DLY14139
FL37823,DLY14140
FL37824,DLY14141
FL37825,DLY14142
FL37829,DLY14143
FL37830,DLY14144
FL37831,DLY14145
FL37832,DLY14146
FL37833,DLY14147
FL37835,DLY14148
FL37847,DLY14149
FL37849,DLY14150
FL37854,DLY14151
FL37857,DLY14152
FL37860,DLY14153
FL37861,DLY14154
FL37872,DLY14155
FL37873,DLY14156
FL37874,DLY14157
FL37878,DLY14158
FL37880,DLY14159
FL37886,DLY14160
FL37890,DLY14161
FL37894,DLY14162
FL37895,DLY14163
FL37896,DLY14164
FL37898,DLY14165
FL37900,DLY14166
FL37905,DLY14167
FL37909,DLY14168
FL37913,DLY14169
FL37914,DLY14170
FL37915,DLY14171
FL37916,DLY14172
FL37918,DLY14173
FL37919,DLY14174
FL37922,DLY14175
FL37923,DLY14176
FL37924,DLY14177
FL37930,DLY14178
FL37931,DLY14179
FL37934,DLY14180
FL37935,DLY14181
FL37948,DLY14182
FL37959,DLY14183
FL37964,DLY14184
FL37965,DLY14185
FL37968,DLY14186
FL37969,DLY14187
FL37973,DLY14188
FL37974,DLY14189
FL37977,DLY14190
FL37978,DLY14191
FL37982,DLY14192
FL37984,DLY14193
FL37986,DLY14194
FL37988,DLY14195
FL37993,DLY14196
FL37996,DLY14197
FL37998,DLY14198
FL37999,DLY14199
FL38001,DLY14200
FL38002,DLY14201
FL38004,DLY14202
FL38006,DLY14203
FL38009,DLY14204
FL38010,DLY14205
FL38012,DLY14206
FL38015,DLY14207
FL38016,DLY14208
FL38017,DLY14209
FL38018,DLY14210
FL38020,DLY14211
FL38021,DLY14212
FL38023,DLY14213
FL38024,DLY14214
FL38025,DLY14215
FL38026,DLY14216
FL38027,DLY14217
FL38030,DLY14218
FL38031,DLY14219
FL38033,DLY14220
FL38035,DLY14221
FL38041,DLY14222
FL38045,DLY14223
FL38047,DLY14224
FL38050,DLY14225
FL38051,DLY14226
FL38052,DLY14227
FL38055,DLY14228
FL38057,DLY14229
FL38059,DLY14230
FL38061,DLY14231
FL38065,DLY14232
FL38068,DLY14233
FL38069,DLY14234
FL38073,DLY14235
FL38076,DLY14236
FL38077,DLY14237
FL38079,DLY14238
FL38082,DLY14239
FL38085,DLY14240
FL38086,DLY14241
FL38087,DLY14242
FL38091,DLY14243
FL38093,DLY14244
FL38094,DLY14245
FL38095,DLY14246
FL38097,DLY14247
FL38101,DLY14248
FL38102,DLY14249
FL38105,DLY14250
FL38113,DLY14251
FL38114,DLY14252
FL38115,DLY14253
FL38118,DLY14254
FL38119,DLY14255
FL38125,DLY14256
FL38128,DLY14257
FL38131,DLY14258
FL38132,DLY14259
FL38134,DLY14260
FL38137,DLY14261
FL38140,DLY14262
FL38142,DLY14263
FL38146,DLY14264
FL38148,DLY14265
FL38150,DLY14266
FL38152,DLY14267
FL38153,DLY14268
FL38156,DLY14269
FL38157,DLY14270
FL38165,DLY14271
FL38168,DLY14272
FL38169,DLY14273
FL38170,DLY14274
FL38172,DLY14275
FL38173,DLY14276
FL38176,DLY14277
FL38177,DLY14278
FL38181,DLY14279
FL38182,DLY14280
FL38183,DLY14281
FL38186,DLY14282
FL38187,DLY14283
FL38189,DLY14284
FL38190,DLY14285
FL38193,DLY14286
FL38195,DLY14287
FL38197,DLY14288
FL38198,DLY14289
FL38201,DLY14290
FL38203,DLY14291
FL38206,DLY14292
FL38209,DLY14293
FL38210,DLY14294
FL38211,DLY14295
FL38215,DLY14296
FL38216,DLY14297
FL38218,DLY14298
FL38219,DLY14299
FL38223,DLY14300
FL38224,DLY14301
FL38225,DLY14302
FL38226,DLY14303
FL38233,DLY14304
FL38234,DLY14305
FL38238,DLY14306
FL38239,DLY14307
FL38243,DLY14308
FL38246,DLY14309
FL38247,DLY14310
FL38248,DLY14311
FL38253,DLY14312
FL38258,DLY14313
FL38259,DLY14314
FL38261,DLY14315
FL38264,DLY14316
FL38265,DLY14317
FL38266,DLY14318
FL38268,DLY14319
FL38269,DLY14320
FL38270,DLY14321
FL38272,DLY14322
FL38273,DLY14323
FL38275,DLY14324
FL38276,DLY14325
FL38279,DLY14326
FL38281,DLY14327
FL38282,DLY14328
FL38283,DLY14329
FL38284,DLY14330
FL38287,DLY14331
FL38292,DLY14332
FL38294,DLY14333
FL38295,DLY14334
FL38299,DLY14335
FL38300,DLY14336
FL38301,DLY14337
FL38307,DLY14338
FL38312,DLY14339
FL38316,DLY14340
FL38317,DLY14341
FL38319,DLY14342
FL38320,DLY14343
FL38322,DLY14344
FL38323,DLY14345
FL38327,DLY14346
FL38328,DLY14347
FL38329,DLY14348
FL38330,DLY14349
FL38333,DLY14350
FL38344,DLY14351
FL38345,DLY14352
FL38346,DLY14353
FL38349,DLY14354
FL38351,DLY14355
FL38352,DLY14356
FL38359,DLY14357
FL38366,DLY14358
FL38370,DLY14359
FL38374,DLY14360
FL38375,DLY14361
FL38376,DLY14362
FL38379,DLY14363
FL38380,DLY14364
FL38385,DLY14365
FL38386,DLY14366
FL38390,DLY14367
FL38391,DLY14368
FL38392,DLY14369
FL38394,DLY14370
FL38395,DLY14371
FL38398,DLY14372
FL38399,DLY14373
FL38400,DLY14374
FL38401,DLY14375
FL38402,DLY14376
FL38406,DLY14377
FL38409,DLY14378
FL38414,DLY14379
FL38417,DLY14380
FL38422,DLY14381
FL38424,DLY14382
FL38426,DLY14383
FL38433,DLY14384
FL38434,DLY14385
FL38436,DLY14386
FL38440,DLY14387
FL38441,DLY14388
FL38442,DLY14389
FL38452,DLY14390
FL38453,DLY14391
FL38454,DLY14392
FL38458,DLY14393
FL38460,DLY14394
FL38469,DLY14395
FL38470,DLY14396
FL38471,DLY14397
FL38476,DLY14398
FL38480,DLY14399
FL38481,DLY14400
FL38483,DLY14401
FL38484,DLY14402
FL38486,DLY14403
FL38487,DLY14404
FL38491,DLY14405
FL38492,DLY14406
FL38494,DLY14407
FL38495,DLY14408
FL38496,DLY14409
FL38498,DLY14410
FL38499,DLY14411
FL38501,DLY14412
FL38503,DLY14413
FL38505,DLY14414
FL38506,DLY14415
FL38509,DLY14416
FL38512,DLY14417
FL38514,DLY14418
FL38515,DLY14419
FL38516,DLY14420
FL38517,DLY14421
FL38519,DLY14422
FL38522,DLY14423
FL38528,DLY14424
FL38533,DLY14425
FL38535,DLY14426
FL38536,DLY14427
FL38537,DLY14428
FL38539,DLY14429
FL38543,DLY14430
FL38544,DLY14431
FL38546,DLY14432
FL38547,DLY14433
FL38548,DLY14434
FL38549,DLY14435
FL38550,DLY14436
FL38554,DLY14437
FL38561,DLY14438
FL38565,DLY14439
FL38566,DLY14440
FL38567,DLY14441
FL38570,DLY14442
FL38572,DLY14443
FL38577,DLY14444
FL38578,DLY14445
FL38581,DLY14446
FL38583,DLY14447
FL38584,DLY14448
FL38586,DLY14449
FL38590,DLY14450
FL38591,DLY14451
FL38593,DLY14452
FL38594,DLY14453
FL38595,DLY14454
FL38598,DLY14455
FL38600,DLY14456
FL38602,DLY14457
FL38603,DLY14458
FL38612,DLY14459
FL38613,DLY14460
FL38615,DLY14461
FL38618,DLY14462
FL38621,DLY14463
FL38622,DLY14464
FL38626,DLY14465
FL38631,DLY14466
FL38636,DLY14467
FL38640,DLY14468
FL38644,DLY14469
FL38646,DLY14470
FL38649,DLY14471
FL38650,DLY14472
FL38653,DLY14473
FL38655,DLY14474
FL38657,DLY14475
FL38658,DLY14476
FL38662,DLY14477
FL38665,DLY14478
FL38666,DLY14479
FL38667,DLY14480
FL38671,DLY14481
FL38673,DLY14482
FL38677,DLY14483
FL38679,DLY14484
FL38680,DLY14485
FL38683,DLY14486
FL38685,DLY14487
FL38688,DLY14488
FL38690,DLY14489
FL38691,DLY14490
FL38695,DLY14491
FL38701,DLY14492
FL38705,DLY14493
FL38706,DLY14494
FL38707,DLY14495
FL38708,DLY14496
FL38713,DLY14497
FL38715,DLY14498
FL38723,DLY14499
FL38727,DLY14500
FL38728,DLY14501
FL38730,DLY14502
FL38734,DLY14503
FL38741,DLY14504
FL38742,DLY14505
FL38743,DLY14506
FL38749,DLY14507
FL38752,DLY14508
FL38753,DLY14509
FL38754,DLY14510
FL38755,DLY14511
FL38758,DLY14512
FL38761,DLY14513
FL38764,DLY14514
FL38767,DLY14515
FL38770,DLY14516
FL38771,DLY14517
FL38773,DLY14518
FL38777,DLY14519
FL38780,DLY14520
FL38781,DLY14521
FL38785,DLY14522
FL38788,DLY14523
FL38791,DLY14524
FL38792,DLY14525
FL38793,DLY14526
FL38794,DLY14527
FL38798,DLY14528
FL38799,DLY14529
FL38800,DLY14530
FL38801,DLY14531
FL38804,DLY14532
FL38805,DLY14533
FL38810,DLY14534
FL38815,DLY14535
FL38818,DLY14536
FL38819,DLY14537
FL38821,DLY14538
FL38822,DLY14539
FL38834,DLY14540
FL38839,DLY14541
FL38843,DLY14542
FL38845,DLY14543
FL38848,DLY14544
FL38849,DLY14545
FL38851,DLY14546
FL38853,DLY14547
FL38857,DLY14548
FL38859,DLY14549
FL38860,DLY14550
FL38863,DLY14551
FL38866,DLY14552
FL38869,DLY14553
FL38874,DLY14554
FL38879,DLY14555
FL38881,DLY14556
FL38884,DLY14557
FL38885,DLY14558
FL38889,DLY14559
FL38890,DLY14560
FL38891,DLY14561
FL38892,DLY14562
FL38893,DLY14563
FL38894,DLY14564
FL38898,DLY14565
FL38902,DLY14566
FL38903,DLY14567
FL38906,DLY14568
FL38907,DLY14569
FL38910,DLY14570
FL38911,DLY14571
FL38914,DLY14572
FL38915,DLY14573
FL38917,DLY14574
FL38918,DLY14575
FL38919,DLY14576
FL38921,DLY14577
FL38922,DLY14578
FL38924,DLY14579
FL38929,DLY14580
FL38933,DLY14581
FL38936,DLY14582
FL38938,DLY14583
FL38939,DLY14584
FL38945,DLY14585
FL38948,DLY14586
FL38955,DLY14587
FL38956,DLY14588
FL38959,DLY14589
FL38961,DLY14590
FL38963,DLY14591
FL38970,DLY14592
FL38971,DLY14593
FL38978,DLY14594
FL38981,DLY14595
FL38983,DLY14596
FL38987,DLY14597
FL38991,DLY14598
FL38993,DLY14599
FL38994,DLY14600
FL38997,DLY14601
FL39008,DLY14602
FL39012,DLY14603
FL39013,DLY14604
FL39015,DLY14605
FL39018,DLY14606
FL39024,DLY14607
FL39027,DLY14608
FL39032,DLY14609
FL39036,DLY14610
FL39038,DLY14611
FL39048,DLY14612
FL39050,DLY14613
FL39051,DLY14614
FL39059,DLY14615
FL39066,DLY14616
FL39069,DLY14617
FL39075,DLY14618
FL39078,DLY14619
FL39081,DLY14620
FL39087,DLY14621
FL39088,DLY14622
FL39089,DLY14623
FL39090,DLY14624
FL39091,DLY14625
FL39092,DLY14626
FL39096,DLY14627
FL39097,DLY14628
FL39099,DLY14629
FL39103,DLY14630
FL39105,DLY14631
FL39106,DLY14632
FL39108,DLY14633
FL39110,DLY14634
FL39111,DLY14635
FL39112,DLY14636
FL39113,DLY14637
FL39116,DLY14638
FL39119,DLY14639
FL39122,DLY14640
FL39123,DLY14641
FL39125,DLY14642
FL39128,DLY14643
FL39129,DLY14644
FL39131,DLY14645
FL39134,DLY14646
FL39136,DLY14647
FL39137,DLY14648
FL39138,DLY14649
FL39139,DLY14650
FL39142,DLY14651
FL39144,DLY14652
FL39146,DLY14653
FL39155,DLY14654
FL39161,DLY14655
FL39163,DLY14656
FL39165,DLY14657
FL39172,DLY14658
FL39173,DLY14659
FL39177,DLY14660
FL39190,DLY14661
FL39191,DLY14662
FL39197,DLY14663
FL39202,DLY14664
FL39203,DLY14665
FL39206,DLY14666
FL39207,DLY14667
FL39209,DLY14668
FL39211,DLY14669
FL39217,DLY14670
FL39219,DLY14671
FL39224,DLY14672
FL39228,DLY14673
FL39229,DLY14674
FL39231,DLY14675
FL39232,DLY14676
FL39233,DLY14677
FL39237,DLY14678
FL39239,DLY14679
FL39240,DLY14680
FL39244,DLY14681
FL39250,DLY14682
FL39256,DLY14683
FL39267,DLY14684
FL39268,DLY14685
FL39270,DLY14686
FL39271,DLY14687
FL39275,DLY14688
FL39279,DLY14689
FL39281,DLY14690
FL39282,DLY14691
FL39283,DLY14692
FL39284,DLY14693
FL39287,DLY14694
FL39288,DLY14695
FL39290,DLY14696
FL39300,DLY14697
FL39301,DLY14698
FL39305,DLY14699
FL39306,DLY14700
FL39307,DLY14701
FL39309,DLY14702
FL39310,DLY14703
FL39311,DLY14704
FL39317,DLY14705
FL39318,DLY14706
FL39322,DLY14707
FL39323,DLY14708
FL39328,DLY14709
FL39330,DLY14710
FL39333,DLY14711
FL39334,DLY14712
FL39335,DLY14713
FL39336,DLY14714
FL39339,DLY14715
FL39340,DLY14716
FL39342,DLY14717
FL39344,DLY14718
FL39346,DLY14719
FL39351,DLY14720
FL39355,DLY14721
FL39356,DLY14722
FL39359,DLY14723
FL39362,DLY14724
FL39370,DLY14725
FL39371,DLY14726
FL39373,DLY14727
FL39374,DLY14728
FL39375,DLY14729
FL39378,DLY14730
FL39379,DLY14731
FL39381,DLY14732
FL39382,DLY14733
FL39387,DLY14734
FL39390,DLY14735
FL39391,DLY14736
FL39392,DLY14737
FL39398,DLY14738
FL39401,DLY14739
FL39404,DLY14740
FL39406,DLY14741
FL39407,DLY14742
FL39411,DLY14743
FL39413,DLY14744
FL39415,DLY14745
FL39417,DLY14746
FL39418,DLY14747
FL39420,DLY14748
FL39421,DLY14749
FL39422,DLY14750
FL39423,DLY14751
FL39425,DLY14752
FL39426,DLY14753
FL39429,DLY14754
FL39430,DLY14755
FL39434,DLY14756
FL39442,DLY14757
FL39444,DLY14758
FL39446,DLY14759
FL39447,DLY14760
FL39448,DLY14761
FL39455,DLY14762
FL39462,DLY14763
FL39466,DLY14764
FL39468,DLY14765
FL39469,DLY14766
FL39473,DLY14767
FL39474,DLY14768
FL39477,DLY14769
FL39482,DLY14770
FL39485,DLY14771
FL39486,DLY14772
FL39487,DLY14773
FL39491,DLY14774
FL39493,DLY14775
FL39497,DLY14776
FL39498,DLY14777
FL39499,DLY14778
FL39501,DLY14779
FL39502,DLY14780
FL39503,DLY14781
FL39504,DLY14782
FL39510,DLY14783
FL39516,DLY14784
FL39518,DLY14785
FL39520,DLY14786
FL39523,DLY14787
FL39525,DLY14788
FL39528,DLY14789
FL39532,DLY14790
FL39533,DLY14791
FL39537,DLY14792
FL39539,DLY14793
FL39540,DLY14794
FL39544,DLY14795
FL39547,DLY14796
FL39548,DLY14797
FL39552,DLY14798
FL39554,DLY14799
FL39555,DLY14800
FL39556,DLY14801
FL39561,DLY14802
FL39562,DLY14803
FL39566,DLY14804
FL39568,DLY14805
FL39575,DLY14806
FL39578,DLY14807
FL39579,DLY14808
FL39580,DLY14809
FL39581,DLY14810
FL39584,DLY14811
FL39585,DLY14812
FL39586,DLY14813
FL39589,DLY14814
FL39592,DLY14815
FL39593,DLY14816
FL39596,DLY14817
FL39597,DLY14818
FL39602,DLY14819
FL39605,DLY14820
FL39608,DLY14821
FL39609,DLY14822
FL39613,DLY14823
FL39615,DLY14824
FL39619,DLY14825
FL39620,DLY14826
FL39624,DLY14827
FL39626,DLY14828
FL39632,DLY14829
FL39633,DLY14830
FL39634,DLY14831
FL39635,DLY14832
FL39638,DLY14833
FL39645,DLY14834
FL39646,DLY14835
FL39649,DLY14836
FL39650,DLY14837
FL39652,DLY14838
FL39653,DLY14839
FL39655,DLY14840
FL39656,DLY14841
FL39657,DLY14842
FL39663,DLY14843
FL39667,DLY14844
FL39679,DLY14845
FL39682,DLY14846
FL39683,DLY14847
FL39686,DLY14848
FL39687,DLY14849
FL39694,DLY14850
FL39697,DLY14851
FL39700,DLY14852
FL39705,DLY14853
FL39707,DLY14854
FL39716,DLY14855
FL39717,DLY14856
FL39718,DLY14857
FL39719,DLY14858
FL39720,DLY14859
FL39721,DLY14860
FL39723,DLY14861
FL39726,DLY14862
FL39728,DLY14863
FL39730,DLY14864
FL39733,DLY14865
FL39737,DLY14866
FL39742,DLY14867
FL39746,DLY14868
FL39747,DLY14869
FL39750,DLY14870
FL39752,DLY14871
FL39753,DLY14872
FL39758,DLY14873
FL39760,DLY14874
FL39764,DLY14875
FL39766,DLY14876
FL39776,DLY14877
FL39782,DLY14878
FL39785,DLY14879
FL39788,DLY14880
FL39795,DLY14881
FL39797,DLY14882
FL39798,DLY14883
FL39799,DLY14884
FL39800,DLY14885
FL39802,DLY14886
FL39804,DLY14887
FL39815,DLY14888
FL39816,DLY14889
FL39818,DLY14890
FL39823,DLY14891
FL39828,DLY14892
FL39829,DLY14893
FL39832,DLY14894
FL39839,DLY14895
FL39842,DLY14896
