:ID(Flight),flight_number,aircraft_id,operator,origin,destination,scheduled_departure,scheduled_arrival
FL38700,NO813,AC1096,NorthernJet,STL,JFK,2024-09-04T15:50:23,2024-09-04T20:41:32
FL38701,NO321,AC1096,NorthernJet,JFK,ORD,2024-09-04T21:58:32,2024-09-05T01:42:02
FL38702,NO509,AC1096,NorthernJet,ORD,DFW,2024-09-05T06:08:36,2024-09-05T08:23:48
FL38703,NO454,AC1096,NorthernJet,DFW,SFO,2024-09-05T09:12:48,2024-09-05T10:35:18
FL38704,NO616,AC1096,NorthernJet,SFO,MSP,2024-09-05T11:20:18,2024-09-05T13:48:10
FL38705,NO619,AC1096,NorthernJet,MSP,BOS,2024-09-05T14:34:10,2024-09-05T18:46:55
FL38706,NO425,AC1096,NorthernJet,BOS,MIA,2024-09-05T19:33:55,2024-09-05T21:41:41
FL38707,NO440,AC1096,NorthernJet,MIA,ATL,2024-09-05T22:35:41,2024-09-06T03:43:33
FL38708,NO555,AC1096,NorthernJet,ATL,BNA,2024-09-06T07:14:19,2024-09-06T11:49:45
FL38709,NO478,AC1096,NorthernJet,BNA,JAX,2024-09-06T12:42:45,2024-09-06T15:11:38
FL38710,NO542,AC1096,NorthernJet,JAX,ATL,2024-09-06T16:28:38,2024-09-06T20:28:39
FL38711,NO537,AC1096,NorthernJet,ATL,CLE,2024-09-07T07:36:58,2024-09-07T09:03:06
FL38712,NO577,AC1096,NorthernJet,CLE,IND,2024-09-07T10:18:06,2024-09-07T13:30:52
FL38713,NO273,AC1096,NorthernJet,IND,SJC,2024-09-07T14:56:52,2024-09-07T17:35:43
FL38714,NO899,AC1096,NorthernJet,SJC,BOS,2024-09-08T07:18:51,2024-09-08T11:58:25
FL38715,NO952,AC1096,NorthernJet,BOS,CLE,2024-09-08T13:23:25,2024-09-08T17:26:36
FL38716,NO115,AC1096,NorthernJet,CLE,CLT,2024-09-08T18:46:36,2024-09-08T20:01:37
FL38717,NO558,AC1096,NorthernJet,CLT,BWI,2024-09-09T06:27:32,2024-09-09T10:37:13
FL38718,NO166,AC1096,NorthernJet,BWI,CLE,2024-09-09T11:41:13,2024-09-09T14:58:36
FL38719,NO629,AC1096,NorthernJet,CLE,SEA,2024-09-09T16:08:36,2024-09-09T20:14:37
FL38720,NO596,AC1096,NorthernJet,SEA,ORD,2024-09-09T21:08:37,2024-09-09T23:22:14
FL38721,NO547,AC1096,NorthernJet,ORD,ATL,2024-09-10T00:27:14,2024-09-10T03:22:37
FL38722,NO233,AC1096,NorthernJet,ATL,STL,2024-09-10T04:23:37,2024-09-10T06:03:51
FL38723,NO629,AC1096,NorthernJet,STL,BOS,2024-09-10T07:02:03,2024-09-10T11:24:50
FL38724,NO414,AC1096,NorthernJet,BOS,SEA,2024-09-10T12:25:50,2024-09-10T15:22:45
FL38725,NO195,AC1096,NorthernJet,SEA,DEN,2024-09-10T16:35:45,2024-09-10T20:47:35
FL38726,NO705,AC1096,NorthernJet,DEN,DTW,2024-09-11T08:22:58,2024-09-11T10:07:11
FL38727,NO223,AC1096,NorthernJet,DTW,SFO,2024-09-11T10:53:11,2024-09-11T12:36:22
FL38728,NO427,AC1096,NorthernJet,SFO,CLE,2024-09-11T13:47:22,2024-09-11T19:05:41
FL38729,NO668,AC1096,NorthernJet,CLE,SEA,2024-09-11T20:34:41,2024-09-11T21:44:27
FL38730,NO170,AC1096,NorthernJet,SEA,SFO,2024-09-11T22:52:27,2024-09-12T02:23:46
FL38731,NO718,AC1096,NorthernJet,SFO,JFK,2024-09-12T08:01:52,2024-09-12T10:00:18
FL38732,NO617,AC1096,NorthernJet,JFK,RDU,2024-09-12T10:58:18,2024-09-12T16:20:02
FL38733,NO443,AC1096,NorthernJet,RDU,IAD,2024-09-12T17:46:02,2024-09-12T21:21:25
FL38734,NO307,AC1096,NorthernJet,IAD,MCI,2024-09-12T22:07:25,2024-09-13T01:44:23
FL38735,NO409,AC1096,NorthernJet,MCI,BOS,2024-09-13T03:01:23,2024-09-13T07:09:31
FL38736,NO795,AC1096,NorthernJet,BOS,ATL,2024-09-13T07:53:28,2024-09-13T13:20:39
FL38737,NO677,AC1096,NorthernJet,ATL,TPA,2024-09-13T14:22:39,2024-09-13T18:04:58
FL38738,NO557,AC1096,NorthernJet,TPA,ATL,2024-09-13T19:08:58,2024-09-13T21:55:33
FL38739,NO976,AC1096,NorthernJet,ATL,CLT,2024-09-13T23:02:33,2024-09-14T03:51:54
FL38740,NO611,AC1096,NorthernJet,CLT,DEN,2024-09-14T04:51:54,2024-09-14T06:23:29
FL38741,NO679,AC1096,NorthernJet,DEN,PHL,2024-09-14T07:18:29,2024-09-14T11:12:06
FL38742,NO570,AC1096,NorthernJet,PHL,SLC,2024-09-14T08:28:55,2024-09-14T12:59:54
FL38743,NO338,AC1096,NorthernJet,SLC,LAX,2024-09-14T14:10:54,2024-09-14T15:58:51
FL38744,NO703,AC1096,NorthernJet,LAX,DFW,2024-09-14T17:20:51,2024-09-14T22:12:44
FL38745,NO309,AC1096,NorthernJet,DFW,ORD,2024-09-14T23:17:44,2024-09-15T00:26:50
FL38746,NO287,AC1096,NorthernJet,ORD,LAS,2024-09-15T06:52:57,2024-09-15T10:00:27
FL38747,NO102,AC1096,NorthernJet,LAS,SEA,2024-09-15T11:07:27,2024-09-15T12:51:54
FL38748,NO554,AC1096,NorthernJet,SEA,CLT,2024-09-15T13:48:54,2024-09-15T17:38:20
FL38749,NO219,AC1096,NorthernJet,CLT,PHX,2024-09-15T18:55:20,2024-09-15T22:11:55
FL38750,NO227,AC1096,NorthernJet,PHX,SEA,2024-09-16T07:50:24,2024-09-16T12:30:32
FL38751,NO837,AC1096,NorthernJet,SEA,DFW,2024-09-16T13:35:32,2024-09-16T15:39:58
FL38752,NO208,AC1096,NorthernJet,DFW,CLT,2024-09-16T17:06:58,2024-09-16T21:21:03
FL38753,NO886,AC1096,NorthernJet,CLT,IAD,2024-09-17T07:16:34,2024-09-17T09:31:59
FL38754,NO697,AC1096,NorthernJet,IAD,ATL,2024-09-17T10:56:59,2024-09-17T13:14:16
FL38755,NO693,AC1096,NorthernJet,ATL,DFW,2024-09-17T14:00:16,2024-09-17T16:38:58
FL38756,NO221,AC1096,NorthernJet,DFW,ABQ,2024-09-18T07:30:21,2024-09-18T10:01:13
FL38757,NO127,AC1096,NorthernJet,ABQ,LAX,2024-09-18T10:57:13,2024-09-18T15:30:35
FL38758,NO181,AC1096,NorthernJet,LAX,ATL,2024-09-18T16:31:35,2024-09-18T21:35:42
FL38759,NO772,AC1096,NorthernJet,ATL,SJC,2024-09-19T06:56:00,2024-09-19T09:54:24
FL38760,NO902,AC1096,NorthernJet,SJC,ORD,2024-09-19T11:07:24,2024-09-19T15:07:54
FL38761,NO357,AC1096,NorthernJet,ORD,ATL,2024-09-19T16:31:54,2024-09-19T19:21:39
FL38762,NO848,AC1096,NorthernJet,ATL,MEM,2024-09-19T20:44:39,2024-09-20T00:20:16
FL38763,NO544,AC1096,NorthernJet,MEM,LAX,2024-09-20T06:18:23,2024-09-20T08:12:19
FL38764,NO507,AC1096,NorthernJet,LAX,DTW,2024-09-20T09:10:19,2024-09-20T12:19:06
FL38765,NO206,AC1096,NorthernJet,DTW,JFK,2024-09-20T13:45:06,2024-09-20T19:12:57
FL38766,NO665,AC1096,NorthernJet,JFK,SJC,2024-09-20T20:10:57,2024-09-21T01:36:45
FL38767,NO922,AC1096,NorthernJet,SJC,BWI,2024-09-21T06:25:26,2024-09-21T09:18:46
FL38768,NO278,AC1096,NorthernJet,BWI,PDX,2024-09-21T10:37:46,2024-09-21T11:59:14
FL38769,NO229,AC1096,NorthernJet,PDX,BWI,2024-09-21T12:59:14,2024-09-21T14:34:58
FL38770,NO838,AC1096,NorthernJet,BWI,SEA,2024-09-21T15:55:58,2024-09-21T17:24:49
FL38771,NO962,AC1096,NorthernJet,SEA,SLC,2024-09-22T06:52:50,2024-09-22T08:41:13
FL38772,NO281,AC1096,NorthernJet,SLC,SFO,2024-09-22T09:33:13,2024-09-22T10:53:10
FL38773,NO866,AC1096,NorthernJet,SFO,DEN,2024-09-22T11:47:10,2024-09-22T16:02:16
FL38774,NO524,AC1096,NorthernJet,DEN,HNL,2024-09-22T17:31:16,2024-09-22T20:07:48
FL38775,NO723,AC1096,NorthernJet,HNL,BOS,2024-09-22T21:05:48,2024-09-22T23:14:45
FL38776,NO945,AC1096,NorthernJet,BOS,MIA,2024-09-23T00:33:45,2024-09-23T06:00:46
FL38777,NO180,AC1096,NorthernJet,MIA,DEN,2024-09-23T06:16:19,2024-09-23T11:23:22
FL38778,NO641,AC1096,NorthernJet,DEN,ORD,2024-09-23T12:49:22,2024-09-23T14:10:40
FL38779,NO871,AC1096,NorthernJet,ORD,SFO,2024-09-23T15:00:40,2024-09-23T20:12:12
FL38780,NO850,AC1096,NorthernJet,SFO,JFK,2024-09-23T21:42:12,2024-09-24T02:45:06
FL38781,NO938,AC1096,NorthernJet,JFK,ATL,2024-09-24T03:42:06,2024-09-24T08:01:13
FL38782,NO141,AC1096,NorthernJet,ATL,TPA,2024-09-24T06:36:16,2024-09-24T10:10:34
FL38783,NO103,AC1096,NorthernJet,TPA,IAH,2024-09-24T11:19:34,2024-09-24T14:16:48
FL38784,NO399,AC1096,NorthernJet,IAH,LAX,2024-09-24T15:16:48,2024-09-24T20:38:04
FL38785,NO602,AC1096,NorthernJet,LAX,DTW,2024-09-24T21:57:04,2024-09-24T23:46:38
FL38786,NO936,AC1096,NorthernJet,DTW,MCI,2024-09-25T06:17:34,2024-09-25T08:05:55
FL38787,NO465,AC1096,NorthernJet,MCI,MIA,2024-09-25T09:30:55,2024-09-25T13:47:48
FL38788,NO497,AC1096,NorthernJet,MIA,DFW,2024-09-25T14:40:48,2024-09-25T16:44:15
FL38789,NO214,AC1096,NorthernJet,DFW,SEA,2024-09-25T17:34:15,2024-09-25T19:26:46
FL38790,NO116,AC1096,NorthernJet,SEA,LAX,2024-09-25T20:52:46,2024-09-25T22:58:02
FL38791,NO114,AC1096,NorthernJet,LAX,ORD,2024-09-26T00:24:02,2024-09-26T03:44:14
FL38792,NO760,AC1096,NorthernJet,ORD,LAX,2024-09-26T07:43:43,2024-09-26T08:50:59
FL38793,NO341,AC1096,NorthernJet,LAX,SEA,2024-09-26T09:50:59,2024-09-26T12:57:05
FL38794,NO830,AC1096,NorthernJet,SEA,MIA,2024-09-26T14:14:05,2024-09-26T16:20:15
FL38795,NO838,AC1096,NorthernJet,MIA,AUS,2024-09-27T08:31:59,2024-09-27T14:00:54
FL38796,NO270,AC1096,NorthernJet,AUS,DFW,2024-09-27T15:00:54,2024-09-27T16:57:06
FL38797,NO650,AC1096,NorthernJet,DFW,IAH,2024-09-27T17:57:06,2024-09-27T23:25:13
FL38798,NO959,AC1096,NorthernJet,IAH,LAX,2024-09-28T00:35:13,2024-09-28T04:23:28
FL38799,NO959,AC1096,NorthernJet,LAX,SMF,2024-09-28T05:37:28,2024-09-28T07:48:53
FL38800,NO272,AC1096,NorthernJet,SMF,LAX,2024-09-28T07:20:20,2024-09-28T12:40:22
FL38801,NO295,AC1096,NorthernJet,LAX,MKE,2024-09-28T13:26:22,2024-09-28T17:48:42
FL38802,NO532,AC1096,NorthernJet,MKE,LAX,2024-09-28T18:42:42,2024-09-28T20:19:08
FL38803,NO210,AC1096,NorthernJet,LAX,SEA,2024-09-28T21:33:08,2024-09-29T01:29:50
FL38804,EX381,AC1097,ExampleAir,MIA,PHX,2024-07-01T07:47:51,2024-07-01T09:10:55
FL38805,EX939,AC1097,ExampleAir,PHX,LAX,2024-07-01T10:14:55,2024-07-01T11:43:34
FL38806,EX156,AC1097,ExampleAir,LAX,STL,2024-07-01T12:32:34,2024-07-01T17:49:35
FL38807,EX768,AC1097,ExampleAir,STL,PHL,2024-07-01T18:38:35,2024-07-01T21:00:06
FL38808,EX537,AC1097,ExampleAir,PHL,IAD,2024-07-01T22:21:06,2024-07-02T00:18:34
FL38809,EX201,AC1097,ExampleAir,IAD,JAX,2024-07-02T06:46:03,2024-07-02T07:53:16
FL38810,EX280,AC1097,ExampleAir,JAX,JFK,2024-07-02T08:56:16,2024-07-02T10:24:04
FL38811,EX291,AC1097,ExampleAir,JFK,BOS,2024-07-02T11:31:04,2024-07-02T14:52:48
FL38812,EX467,AC1097,ExampleAir,BOS,IAH,2024-07-02T15:55:48,2024-07-02T21:11:27
FL38813,EX109,AC1097,ExampleAir,IAH,SEA,2024-07-02T22:25:27,2024-07-03T02:52:03
FL38814,EX620,AC1097,ExampleAir,SEA,LAX,2024-07-03T06:54:23,2024-07-03T10:52:35
FL38815,EX600,AC1097,ExampleAir,LAX,DFW,2024-07-03T11:45:35,2024-07-03T13:55:41
FL38816,EX857,AC1097,ExampleAir,DFW,MIA,2024-07-03T15:18:41,2024-07-03T20:42:54
FL38817,EX845,AC1097,ExampleAir,MIA,DEN,2024-07-03T21:47:54,2024-07-04T02:31:06
FL38818,EX285,AC1097,ExampleAir,DEN,DTW,2024-07-04T03:33:06,2024-07-04T07:08:42
FL38819,EX908,AC1097,ExampleAir,DTW,ORD,2024-07-04T08:16:42,2024-07-04T13:24:38
FL38820,EX939,AC1097,ExampleAir,ORD,LAX,2024-07-04T06:19:23,2024-07-04T07:56:43
FL38821,EX211,AC1097,ExampleAir,LAX,SEA,2024-07-04T08:57:43,2024-07-04T10:42:18
FL38822,EX755,AC1097,ExampleAir,SEA,HNL,2024-07-04T11:33:18,2024-07-04T14:54:12
FL38823,EX863,AC1097,ExampleAir,HNL,ORD,2024-07-04T15:51:12,2024-07-04T19:20:24
FL38824,EX883,AC1097,ExampleAir,ORD,PDX,2024-07-05T08:13:13,2024-07-05T13:37:09
FL38825,EX288,AC1097,ExampleAir,PDX,MKE,2024-07-05T14:48:09,2024-07-05T15:48:30
FL38826,EX397,AC1097,ExampleAir,MKE,DFW,2024-07-05T16:59:30,2024-07-05T18:39:07
FL38827,EX817,AC1097,ExampleAir,DFW,CLE,2024-07-06T07:04:46,2024-07-06T09:23:36
FL38828,EX421,AC1097,ExampleAir,CLE,IAD,2024-07-06T10:31:36,2024-07-06T13:21:55
FL38829,EX238,AC1097,ExampleAir,IAD,SMF,2024-07-06T14:23:55,2024-07-06T15:27:22
FL38830,EX801,AC1097,ExampleAir,SMF,DEN,2024-07-06T16:22:22,2024-07-06T18:45:41
FL38831,EX396,AC1097,ExampleAir,DEN,IAH,2024-07-06T19:56:41,2024-07-07T00:17:47
FL38832,EX895,AC1097,ExampleAir,IAH,DFW,2024-07-07T08:35:52,2024-07-07T13:46:47
FL38833,EX729,AC1097,ExampleAir,DFW,MIA,2024-07-07T14:51:47,2024-07-07T16:00:33
FL38834,EX832,AC1097,ExampleAir,MIA,BOS,2024-07-07T17:23:33,2024-07-07T21:24:21
FL38835,EX440,AC1097,ExampleAir,BOS,RDU,2024-07-08T08:39:20,2024-07-08T11:20:42
FL38836,EX370,AC1097,ExampleAir,RDU,MIA,2024-07-08T12:26:42,2024-07-08T14:26:06
FL38837,EX731,AC1097,ExampleAir,MIA,LAX,2024-07-08T15:23:06,2024-07-08T19:58:03
FL38838,EX477,AC1097,ExampleAir,LAX,STL,2024-07-09T07:52:37,2024-07-09T11:10:47
FL38839,EX446,AC1097,ExampleAir,STL,BOS,2024-07-09T12:13:47,2024-07-09T15:13:48
FL38840,EX689,AC1097,ExampleAir,BOS,SEA,2024-07-09T16:06:48,2024-07-09T20:52:34
FL38841,EX344,AC1097,ExampleAir,SEA,JFK,2024-07-09T22:13:34,2024-07-10T00:45:47
FL38842,EX387,AC1097,ExampleAir,JFK,SEA,2024-07-10T02:00:47,2024-07-10T04:26:55
FL38843,EX955,AC1097,ExampleAir,SEA,LAS,2024-07-10T07:36:59,2024-07-10T10:02:54
FL38844,EX716,AC1097,ExampleAir,LAS,BWI,2024-07-10T11:10:54,2024-07-10T14:08:23
FL38845,EX906,AC1097,ExampleAir,BWI,IAD,2024-07-10T15:33:23,2024-07-10T18:18:14
FL38846,EX999,AC1097,ExampleAir,IAD,AUS,2024-07-10T19:10:14,2024-07-10T21:09:07
FL38847,EX290,AC1097,ExampleAir,AUS,IND,2024-07-10T22:07:07,2024-07-11T03:11:50
FL38848,EX967,AC1097,ExampleAir,IND,IAH,2024-07-11T08:22:22,2024-07-11T12:27:19
FL38849,EX636,AC1097,ExampleAir,IAH,MIA,2024-07-11T13:13:19,2024-07-11T15:49:51
FL38850,EX918,AC1097,ExampleAir,MIA,SFO,2024-07-11T17:11:51,2024-07-11T22:16:00
FL38851,EX158,AC1097,ExampleAir,SFO,SEA,2024-07-11T23:28:00,2024-07-12T01:18:10
FL38852,EX754,AC1097,ExampleAir,SEA,ATL,2024-07-12T02:03:10,2024-07-12T05:49:16
FL38853,EX120,AC1097,ExampleAir,ATL,ABQ,2024-07-12T07:09:59,2024-07-12T12:34:37
FL38854,EX748,AC1097,ExampleAir,ABQ,LAX,2024-07-12T13:58:37,2024-07-12T16:17:29
FL38855,EX550,AC1097,ExampleAir,LAX,LAS,2024-07-12T17:04:29,2024-07-12T19:41:40
FL38856,EX352,AC1097,ExampleAir,LAS,BOS,2024-07-12T21:06:40,2024-07-12T22:48:50
FL38857,EX109,AC1097,ExampleAir,BOS,ORD,2024-07-13T08:06:54,2024-07-13T12:45:54
FL38858,EX417,AC1097,ExampleAir,ORD,ATL,2024-07-13T14:11:54,2024-07-13T19:11:18
FL38859,EX971,AC1097,ExampleAir,ATL,BOS,2024-07-13T20:32:18,2024-07-13T22:04:56
FL38860,EX293,AC1097,ExampleAir,BOS,SEA,2024-07-13T22:51:56,2024-07-14T00:01:46
FL38861,EX339,AC1097,ExampleAir,SEA,MKE,2024-07-14T01:07:46,2024-07-14T05:57:54
FL38862,EX749,AC1097,ExampleAir,MKE,PDX,2024-07-14T07:08:54,2024-07-14T10:51:29
FL38863,EX145,AC1097,ExampleAir,PDX,CLE,2024-07-14T06:06:43,2024-07-14T08:03:39
FL38864,EX747,AC1097,ExampleAir,CLE,DEN,2024-07-14T09:04:39,2024-07-14T11:34:32
FL38865,EX299,AC1097,ExampleAir,DEN,RDU,2024-07-14T12:56:32,2024-07-14T18:23:48
FL38866,EX705,AC1097,ExampleAir,RDU,TPA,2024-07-14T19:48:48,2024-07-14T20:59:15
FL38867,EX863,AC1097,ExampleAir,TPA,BOS,2024-07-14T22:09:15,2024-07-15T00:21:09
FL38868,EX439,AC1097,ExampleAir,BOS,DTW,2024-07-15T01:35:09,2024-07-15T04:47:22
FL38869,EX319,AC1097,ExampleAir,DTW,MIA,2024-07-15T07:48:49,2024-07-15T12:26:43
FL38870,EX761,AC1097,ExampleAir,MIA,JFK,2024-07-15T13:29:43,2024-07-15T15:08:26
FL38871,EX437,AC1097,ExampleAir,JFK,MSP,2024-07-15T16:03:26,2024-07-15T17:20:02
FL38872,EX854,AC1097,ExampleAir,MSP,DCA,2024-07-15T18:12:02,2024-07-15T22:24:48
FL38873,EX501,AC1097,ExampleAir,DCA,PIT,2024-07-15T23:22:48,2024-07-16T03:43:44
FL38874,EX204,AC1097,ExampleAir,PIT,SFO,2024-07-16T08:51:21,2024-07-16T12:48:34
FL38875,EX601,AC1097,ExampleAir,SFO,PHX,2024-07-16T14:02:34,2024-07-16T19:16:04
FL38876,EX580,AC1097,ExampleAir,PHX,MIA,2024-07-16T20:43:04,2024-07-16T22:13:55
FL38877,EX717,AC1097,ExampleAir,MIA,LAX,2024-07-16T23:03:55,2024-07-17T01:10:29
FL38878,EX282,AC1097,ExampleAir,LAX,ABQ,2024-07-17T02:37:29,2024-07-17T04:54:23
FL38879,EX493,AC1097,ExampleAir,ABQ,PHX,2024-07-17T05:55:23,2024-07-17T08:04:51
FL38880,EX526,AC1097,ExampleAir,PHX,SEA,2024-07-17T08:52:44,2024-07-17T11:03:32
FL38881,EX732,AC1097,ExampleAir,SEA,JFK,2024-07-17T12:33:32,2024-07-17T17:16:11
FL38882,EX651,AC1097,ExampleAir,JFK,SFO,2024-07-17T18:07:11,2024-07-17T22:05:47
FL38883,EX307,AC1097,ExampleAir,SFO,PHL,2024-07-18T07:53:25,2024-07-18T09:04:44
FL38884,EX410,AC1097,ExampleAir,PHL,SFO,2024-07-18T09:59:44,2024-07-18T12:40:11
FL38885,EX903,AC1097,ExampleAir,SFO,MIA,2024-07-18T13:25:11,2024-07-18T15:16:21
FL38886,EX527,AC1097,ExampleAir,MIA,IAD,2024-07-19T08:30:17,2024-07-19T13:00:33
FL38887,EX249,AC1097,ExampleAir,IAD,DEN,2024-07-19T14:27:33,2024-07-19T18:40:52
FL38888,EX673,AC1097,ExampleAir,DEN,SEA,2024-07-19T19:49:52,2024-07-19T21:05:15
FL38889,EX898,AC1097,ExampleAir,SEA,CLE,2024-07-20T06:26:54,2024-07-20T10:53:28
FL38890,EX590,AC1097,ExampleAir,CLE,LAS,2024-07-20T11:41:28,2024-07-20T13:47:20
FL38891,EX717,AC1097,ExampleAir,LAS,MIA,2024-07-20T15:07:20,2024-07-20T17:08:01
FL38892,EX214,AC1097,ExampleAir,MIA,JAX,2024-07-20T18:38:01,2024-07-20T21:35:17
FL38893,EX256,AC1097,ExampleAir,JAX,MEM,2024-07-20T22:27:17,2024-07-21T00:48:53
FL38894,EX265,AC1097,ExampleAir,MEM,ORD,2024-07-21T01:37:53,2024-07-21T05:48:31
FL38895,EX809,AC1097,ExampleAir,ORD,DFW,2024-07-21T08:27:47,2024-07-21T10:49:07
FL38896,EX814,AC1097,ExampleAir,DFW,PIT,2024-07-21T11:37:07,2024-07-21T13:21:09
FL38897,EX536,AC1097,ExampleAir,PIT,IND,2024-07-21T14:13:09,2024-07-21T16:56:45
FL38898,EX445,AC1097,ExampleAir,IND,MIA,2024-07-21T17:49:45,2024-07-21T23:19:37
FL38899,EX425,AC1097,ExampleAir,MIA,IAH,2024-07-22T00:30:37,2024-07-22T01:59:43
FL38900,EX394,AC1097,ExampleAir,IAH,DEN,2024-07-22T03:25:43,2024-07-22T05:46:54
FL38901,EX522,AC1097,ExampleAir,DEN,CLE,2024-07-22T08:04:21,2024-07-22T13:00:55
FL38902,EX864,AC1097,ExampleAir,CLE,SFO,2024-07-22T14:18:55,2024-07-22T16:05:30
FL38903,EX653,AC1097,ExampleAir,SFO,MKE,2024-07-22T17:27:30,2024-07-22T22:12:26
FL38904,EX552,AC1097,ExampleAir,MKE,MIA,2024-07-22T23:01:26,2024-07-23T02:17:03
FL38905,EX472,AC1097,ExampleAir,MIA,ORD,2024-07-23T07:45:37,2024-07-23T11:22:53
FL38906,EX371,AC1097,ExampleAir,ORD,DEN,2024-07-23T12:44:53,2024-07-23T18:12:53
FL38907,EX136,AC1097,ExampleAir,DEN,SAN,2024-07-23T19:22:53,2024-07-23T23:33:36
FL38908,EX294,AC1097,ExampleAir,SAN,SFO,2024-07-24T08:23:56,2024-07-24T11:59:54
FL38909,EX110,AC1097,ExampleAir,SFO,CLT,2024-07-24T12:59:54,2024-07-24T16:29:21
FL38910,EX190,AC1097,ExampleAir,CLT,DFW,2024-07-24T17:21:21,2024-07-24T19:23:00
FL38911,EX849,AC1097,ExampleAir,DFW,LAX,2024-07-25T06:40:32,2024-07-25T09:48:03
FL38912,EX592,AC1097,ExampleAir,LAX,MIA,2024-07-25T11:15:03,2024-07-25T13:14:46
FL38913,EX667,AC1097,ExampleAir,MIA,PDX,2024-07-25T14:22:46,2024-07-25T16:08:27
FL38914,EX856,AC1097,ExampleAir,PDX,SEA,2024-07-25T17:22:27,2024-07-25T19:01:15
FL38915,EX798,AC1097,ExampleAir,SEA,DTW,2024-07-25T19:47:15,2024-07-25T21:15:25
FL38916,EX717,AC1097,ExampleAir,DTW,LAX,2024-07-25T22:20:25,2024-07-26T01:14:07
FL38917,EX327,AC1097,ExampleAir,LAX,STL,2024-07-26T07:00:36,2024-07-26T10:09:21
FL38918,EX608,AC1097,ExampleAir,STL,LAX,2024-07-26T11:08:21,2024-07-26T15:37:22
FL38919,EX322,AC1097,ExampleAir,LAX,LAS,2024-07-26T16:57:22,2024-07-26T20:02:25
FL38920,EX753,AC1097,ExampleAir,LAS,TPA,2024-07-26T21:30:25,2024-07-27T00:43:29
FL38921,EX888,AC1097,ExampleAir,TPA,MSY,2024-07-27T01:54:29,2024-07-27T03:52:55
FL38922,EX388,AC1097,ExampleAir,MSY,BOS,2024-07-27T04:49:55,2024-07-27T09:45:18
FL38923,EX766,AC1097,ExampleAir,BOS,IAH,2024-07-27T07:41:03,2024-07-27T10:38:10
FL38924,EX125,AC1097,ExampleAir,IAH,LAX,2024-07-27T11:49:10,2024-07-27T16:56:13
FL38925,EX307,AC1097,ExampleAir,LAX,ATL,2024-07-27T18:18:13,2024-07-27T21:31:35
FL38926,EX476,AC1097,ExampleAir,ATL,TPA,2024-07-27T22:49:35,2024-07-28T02:51:24
FL38927,EX914,AC1097,ExampleAir,TPA,DTW,2024-07-28T03:54:24,2024-07-28T07:24:50
FL38928,EX927,AC1097,ExampleAir,DTW,MKE,2024-07-28T06:52:01,2024-07-28T08:31:27
FL38929,EX330,AC1097,ExampleAir,MKE,BWI,2024-07-28T09:22:27,2024-07-28T13:31:35
FL38930,EX502,AC1097,ExampleAir,BWI,IAH,2024-07-28T14:40:35,2024-07-28T19:31:34
FL38931,EX648,AC1097,ExampleAir,IAH,DEN,2024-07-28T21:01:34,2024-07-28T23:07:03
FL38932,EX230,AC1097,ExampleAir,DEN,LAX,2024-07-29T00:26:03,2024-07-29T02:15:33
FL38933,EX769,AC1097,ExampleAir,LAX,HNL,2024-07-29T07:45:15,2024-07-29T09:53:16
FL38934,EX969,AC1097,ExampleAir,HNL,JFK,2024-07-29T10:58:16,2024-07-29T14:09:27
FL38935,EX621,AC1097,ExampleAir,JFK,BNA,2024-07-29T15:29:27,2024-07-29T19:01:12
FL38936,EX245,AC1097,ExampleAir,BNA,PHX,2024-07-29T19:54:12,2024-07-30T01:05:19
FL38937,EX936,AC1097,ExampleAir,PHX,MIA,2024-07-30T02:27:19,2024-07-30T07:08:20
FL38938,EX541,AC1097,ExampleAir,MIA,LAX,2024-07-30T06:01:26,2024-07-30T07:41:16
FL38939,EX299,AC1097,ExampleAir,LAX,SJC,2024-07-30T08:51:16,2024-07-30T14:07:20
FL38940,EX390,AC1097,ExampleAir,SJC,BWI,2024-07-30T15:35:20,2024-07-30T18:19:02
FL38941,EX287,AC1097,ExampleAir,BWI,SFO,2024-07-30T19:16:02,2024-07-30T23:38:59
FL38942,EX214,AC1097,ExampleAir,SFO,CLE,2024-07-31T00:25:59,2024-07-31T02:24:53
FL38943,EX668,AC1097,ExampleAir,CLE,DFW,2024-07-31T06:49:01,2024-07-31T09:36:34
FL38944,EX326,AC1097,ExampleAir,DFW,RDU,2024-07-31T10:41:34,2024-07-31T13:50:48
FL38945,EX486,AC1097,ExampleAir,RDU,MEM,2024-07-31T14:54:48,2024-07-31T19:51:38
FL38946,EX244,AC1097,ExampleAir,MEM,ATL,2024-07-31T21:15:38,2024-07-31T23:36:28
FL38947,EX806,AC1097,ExampleAir,ATL,PIT,2024-08-01T00:57:28,2024-08-01T02:13:44
FL38948,EX980,AC1097,ExampleAir,PIT,MIA,2024-08-01T03:13:44,2024-08-01T04:24:28
FL38949,EX548,AC1097,ExampleAir,MIA,DFW,2024-08-01T08:06:36,2024-08-01T12:02:51
FL38950,EX973,AC1097,ExampleAir,DFW,HNL,2024-08-01T13:31:51,2024-08-01T15:44:51
FL38951,EX407,AC1097,ExampleAir,HNL,JFK,2024-08-01T16:57:51,2024-08-01T19:00:10
FL38952,EX582,AC1097,ExampleAir,JFK,PHL,2024-08-01T19:48:10,2024-08-02T01:05:11
