:ID(Delay),cause,minutes
DLY12128,Weather,166
DLY12129,Weather,148
DLY12130,NAS,34
DLY12131,Maintenance,38
DLY12132,Maintenance,240
DLY12133,Carrier,22
DLY12134,Maintenance,75
DLY12135,Weather,172
DLY12136,Carrier,31
DLY12137,Weather,136
DLY12138,Maintenance,212
DLY12139,Weather,60
DLY12140,Maintenance,71
DLY12141,NAS,73
DLY12142,Maintenance,224
DLY12143,Weather,25
DLY12144,Maintenance,56
DLY12145,Weather,114
DLY12146,Weather,66
DLY12147,Weather,25
DLY12148,Weather,62
DLY12149,Maintenance,152
DLY12150,Carrier,58
DLY12151,NAS,82
DLY12152,Weather,30
DLY12153,NAS,25
DLY12154,NAS,42
DLY12155,Weather,172
DLY12156,Weather,134
DLY12157,NAS,21
DLY12158,NAS,60
DLY12159,Weather,158
DLY12160,Maintenance,139
DLY12161,Weather,103
DLY12162,Maintenance,69
DLY12163,Weather,49
DLY12164,Carrier,14
DLY12165,Maintenance,63
DLY12166,NAS,31
DLY12167,Carrier,48
DLY12168,Maintenance,150
DLY12169,Weather,161
DLY12170,Carrier,18
DLY12171,NAS,17
DLY12172,Weather,119
DLY12173,Maintenance,191
DLY12174,Carrier,48
DLY12175,NAS,34
DLY12176,Maintenance,82
DLY12177,Maintenance,237
DLY12178,Maintenance,62
DLY12179,Carrier,59
DLY12180,NAS,72
DLY12181,NAS,37
DLY12182,Maintenance,183
DLY12183,Carrier,40
DLY12184,Carrier,45
DLY12185,Weather,154
DLY12186,Weather,157
DLY12187,Maintenance,229
DLY12188,NAS,29
DLY12189,Weather,150
DLY12190,Maintenance,209
DLY12191,Maintenance,127
DLY12192,NAS,61
DLY12193,Weather,137
DLY12194,Carrier,26
DLY12195,Maintenance,200
DLY12196,Maintenance,128
DLY12197,Weather,155
DLY12198,Weather,32
DLY12199,Weather,61
DLY12200,Maintenance,210
DLY12201,Maintenance,38
DLY12202,NAS,36
DLY12203,NAS,88
DLY12204,Maintenance,212
DLY12205,NAS,65
DLY12206,Carrier,52
DLY12207,Weather,23
DLY12208,Maintenance,105
DLY12209,Maintenance,211
DLY12210,Maintenance,221
DLY12211,Carrier,29
DLY12212,Carrier,20
DLY12213,Weather,127
DLY12214,NAS,36
DLY12215,Weather,86
DLY12216,Weather,30
DLY12217,Maintenance,164
DLY12218,NAS,38
DLY12219,Maintenance,218
DLY12220,NAS,21
DLY12221,Weather,102
DLY12222,Maintenance,224
DLY12223,Carrier,34
DLY12224,Weather,179
DLY12225,Carrier,39
DLY12226,Weather,162
DLY12227,NAS,87
DLY12228,Maintenance,47
DLY12229,Weather,132
DLY12230,NAS,77
DLY12231,Weather,23
DLY12232,Weather,115
DLY12233,Weather,159
DLY12234,Weather,30
DLY12235,Weather,108
DLY12236,Carrier,41
DLY12237,NAS,89
DLY12238,Carrier,49
DLY12239,NAS,88
DLY12240,Maintenance,34
DLY12241,Maintenance,209
DLY12242,Weather,87
DLY12243,Weather,109
DLY12244,NAS,52
DLY12245,Carrier,55
DLY12246,NAS,85
DLY12247,NAS,24
DLY12248,Weather,148
DLY12249,Maintenance,44
DLY12250,Weather,39
DLY12251,NAS,86
DLY12252,Weather,38
DLY12253,Carrier,26
DLY12254,Maintenance,92
DLY12255,Weather,142
DLY12256,Carrier,42
DLY12257,Maintenance,49
DLY12258,Carrier,57
DLY12259,Weather,158
DLY12260,NAS,51
DLY12261,Maintenance,197
DLY12262,Maintenance,36
DLY12263,Maintenance,42
DLY12264,NAS,32
DLY12265,NAS,36
DLY12266,NAS,67
DLY12267,NAS,22
DLY12268,NAS,41
DLY12269,NAS,48
DLY12270,Weather,58
DLY12271,Weather,41
DLY12272,Carrier,31
DLY12273,NAS,59
DLY12274,NAS,41
DLY12275,Weather,163
DLY12276,Carrier,56
DLY12277,Weather,170
DLY12278,NAS,73
DLY12279,Maintenance,112
DLY12280,Weather,161
DLY12281,NAS,49
DLY12282,NAS,89
DLY12283,Maintenance,199
DLY12284,NAS,71
DLY12285,Maintenance,103
DLY12286,Weather,102
DLY12287,NAS,32
DLY12288,Maintenance,223
DLY12289,Weather,127
DLY12290,Maintenance,56
DLY12291,Carrier,42
DLY12292,Weather,114
DLY12293,NAS,39
DLY12294,Weather,127
DLY12295,Carrier,10
DLY12296,Weather,131
DLY12297,NAS,63
DLY12298,Carrier,38
DLY12299,Maintenance,153
DLY12300,Maintenance,51
DLY12301,Maintenance,191
DLY12302,Weather,125
DLY12303,NAS,80
DLY12304,Carrier,50
DLY12305,Carrier,14
DLY12306,Maintenance,209
DLY12307,Weather,171
DLY12308,Maintenance,77
DLY12309,Carrier,13
DLY12310,Carrier,13
DLY12311,Maintenance,141
DLY12312,Weather,144
DLY12313,NAS,20
DLY12314,Weather,97
DLY12315,NAS,56
DLY12316,NAS,34
DLY12317,Weather,94
DLY12318,Carrier,41
DLY12319,Carrier,58
DLY12320,NAS,28
DLY12321,Carrier,50
DLY12322,Carrier,51
DLY12323,NAS,59
DLY12324,NAS,48
DLY12325,Maintenance,83
DLY12326,Maintenance,167
DLY12327,NAS,55
DLY12328,NAS,62
DLY12329,Maintenance,216
DLY12330,NAS,87
DLY12331,Weather,165
DLY12332,Carrier,45
DLY12333,Weather,176
DLY12334,NAS,76
DLY12335,NAS,75
DLY12336,Weather,50
DLY12337,Maintenance,198
DLY12338,Maintenance,140
DLY12339,Carrier,23
DLY12340,NAS,85
DLY12341,Maintenance,43
DLY12342,Weather,63
DLY12343,Weather,132
DLY12344,Carrier,16
DLY12345,NAS,86
DLY12346,Carrier,27
DLY12347,NAS,25
DLY12348,Maintenance,80
DLY12349,Carrier,10
DLY12350,Maintenance,212
DLY12351,Carrier,24
DLY12352,NAS,83
DLY12353,Maintenance,223
DLY12354,Carrier,47
DLY12355,Carrier,35
DLY12356,Carrier,46
DLY12357,Weather,48
DLY12358,NAS,72
DLY12359,Weather,34
DLY12360,Maintenance,156
DLY12361,Maintenance,94
DLY12362,Maintenance,80
DLY12363,Carrier,55
DLY12364,NAS,52
DLY12365,Weather,77
DLY12366,Weather,45
DLY12367,Maintenance,59
DLY12368,Weather,147
DLY12369,NAS,71
DLY12370,NAS,90
DLY12371,Maintenance,177
DLY12372,Weather,63
DLY12373,Weather,29
DLY12374,Maintenance,216
DLY12375,NAS,84
DLY12376,Weather,159
DLY12377,Weather,159
DLY12378,NAS,62
DLY12379,Maintenance,193
DLY12380,Maintenance,156
DLY12381,NAS,48
DLY12382,NAS,42
DLY12383,Weather,127
DLY12384,Weather,34
DLY12385,Maintenance,68
DLY12386,NAS,54
DLY12387,Carrier,51
DLY12388,Carrier,20
DLY12389,Maintenance,30
DLY12390,NAS,88
DLY12391,Weather,104
DLY12392,Carrier,53
DLY12393,NAS,32
DLY12394,Maintenance,45
DLY12395,Maintenance,152
DLY12396,Weather,171
DLY12397,Maintenance,131
DLY12398,Maintenance,84
DLY12399,Weather,31
DLY12400,Maintenance,180
DLY12401,NAS,64
DLY12402,NAS,63
DLY12403,Weather,119
DLY12404,Weather,170
DLY12405,Maintenance,45
DLY12406,Weather,29
DLY12407,Carrier,38
DLY12408,Weather,116
DLY12409,Maintenance,109
DLY12410,Carrier,60
DLY12411,Weather,33
DLY12412,NAS,59
DLY12413,Weather,49
DLY12414,NAS,17
DLY12415,Weather,54
DLY12416,Weather,99
DLY12417,Weather,40
DLY12418,NAS,90
DLY12419,NAS,25
DLY12420,Maintenance,223
DLY12421,Carrier,51
DLY12422,Weather,62
DLY12423,Maintenance,186
DLY12424,Maintenance,231
DLY12425,NAS,55
DLY12426,NAS,73
DLY12427,Weather,132
DLY12428,NAS,24
DLY12429,Weather,70
DLY12430,Carrier,54
DLY12431,Weather,63
DLY12432,Weather,23
DLY12433,Weather,139
DLY12434,Maintenance,157
DLY12435,Weather,112
DLY12436,NAS,57
DLY12437,NAS,87
DLY12438,Maintenance,71
DLY12439,NAS,32
DLY12440,Maintenance,44
DLY12441,Maintenance,203
DLY12442,Weather,119
DLY12443,NAS,46
DLY12444,Carrier,27
DLY12445,Maintenance,90
DLY12446,Maintenance,134
DLY12447,Maintenance,207
DLY12448,NAS,83
DLY12449,Carrier,25
DLY12450,Weather,60
DLY12451,Carrier,17
DLY12452,Weather,53
DLY12453,Maintenance,109
DLY12454,Weather,31
DLY12455,Carrier,31
DLY12456,Maintenance,192
DLY12457,Carrier,54
DLY12458,Maintenance,35
DLY12459,Carrier,51
DLY12460,NAS,57
DLY12461,Maintenance,38
DLY12462,Weather,27
DLY12463,Weather,176
DLY12464,NAS,55
DLY12465,Carrier,16
DLY12466,Maintenance,92
DLY12467,Carrier,45
DLY12468,Maintenance,138
DLY12469,Maintenance,48
DLY12470,Weather,157
DLY12471,Carrier,53
DLY12472,Carrier,11
DLY12473,Carrier,39
DLY12474,Weather,54
DLY12475,Maintenance,121
DLY12476,Weather,168
DLY12477,NAS,61
DLY12478,Maintenance,104
DLY12479,Weather,134
DLY12480,NAS,53
DLY12481,Weather,150
DLY12482,Weather,106
DLY12483,NAS,69
DLY12484,Weather,93
DLY12485,Weather,123
DLY12486,Weather,134
DLY12487,Maintenance,120
DLY12488,Carrier,46
DLY12489,Carrier,29
DLY12490,Weather,180
DLY12491,Weather,147
DLY12492,NAS,78
DLY12493,Weather,77
DLY12494,Weather,160
DLY12495,NAS,30
DLY12496,Carrier,56
DLY12497,Weather,56
DLY12498,Maintenance,223
DLY12499,Carrier,31
DLY12500,Maintenance,156
DLY12501,Maintenance,225
DLY12502,Weather,99
DLY12503,Weather,64
DLY12504,Weather,84
DLY12505,Weather,77
DLY12506,Weather,66
DLY12507,Weather,156
DLY12508,NAS,87
DLY12509,Weather,130
DLY12510,Weather,89
DLY12511,Carrier,60
DLY12512,Weather,165
DLY12513,Carrier,11
DLY12514,NAS,83
DLY12515,Weather,154
DLY12516,NAS,38
DLY12517,NAS,62
DLY12518,Maintenance,53
DLY12519,Maintenance,115
DLY12520,Maintenance,167
DLY12521,Maintenance,166
DLY12522,Maintenance,128
DLY12523,Weather,98
DLY12524,Weather,75
DLY12525,Weather,103
DLY12526,Weather,157
DLY12527,NAS,31
DLY12528,Weather,127
DLY12529,Weather,90
DLY12530,Carrier,10
DLY12531,Weather,163
DLY12532,Maintenance,149
DLY12533,Maintenance,207
DLY12534,NAS,89
DLY12535,Weather,107
DLY12536,Weather,72
DLY12537,Weather,100
DLY12538,Maintenance,155
DLY12539,Carrier,11
DLY12540,NAS,69
DLY12541,Maintenance,118
DLY12542,Weather,177
DLY12543,NAS,54
DLY12544,Weather,112
DLY12545,Maintenance,62
DLY12546,Carrier,60
DLY12547,NAS,22
DLY12548,NAS,23
DLY12549,Weather,62
DLY12550,Maintenance,212
DLY12551,Carrier,36
DLY12552,NAS,58
DLY12553,NAS,23
DLY12554,Carrier,31
DLY12555,NAS,70
DLY12556,Maintenance,128
DLY12557,NAS,77
DLY12558,Carrier,30
DLY12559,Weather,22
DLY12560,Weather,97
DLY12561,NAS,75
DLY12562,Weather,84
DLY12563,Weather,137
DLY12564,Carrier,35
DLY12565,Maintenance,185
DLY12566,Carrier,38
DLY12567,Maintenance,93
DLY12568,Maintenance,183
DLY12569,NAS,50
DLY12570,Maintenance,183
DLY12571,NAS,52
DLY12572,Maintenance,124
DLY12573,Maintenance,136
DLY12574,Weather,52
DLY12575,NAS,61
DLY12576,Maintenance,201
DLY12577,NAS,48
DLY12578,Maintenance,37
DLY12579,Maintenance,229
DLY12580,Maintenance,203
DLY12581,Carrier,35
DLY12582,Weather,83
DLY12583,Maintenance,48
DLY12584,Maintenance,107
DLY12585,Weather,151
DLY12586,Carrier,36
DLY12587,Carrier,17
DLY12588,NAS,55
DLY12589,NAS,20
DLY12590,Carrier,37
DLY12591,Weather,108
DLY12592,Maintenance,62
DLY12593,Carrier,50
DLY12594,NAS,90
DLY12595,Maintenance,96
DLY12596,Maintenance,150
DLY12597,Weather,32
DLY12598,NAS,62
DLY12599,Maintenance,37
DLY12600,Weather,84
DLY12601,NAS,83
DLY12602,Maintenance,80
DLY12603,Maintenance,202
DLY12604,Maintenance,218
DLY12605,Weather,108
DLY12606,Weather,64
DLY12607,Weather,91
DLY12608,NAS,36
DLY12609,NAS,68
DLY12610,Maintenance,129
DLY12611,NAS,58
DLY12612,Weather,162
DLY12613,Maintenance,49
DLY12614,Carrier,29
DLY12615,Weather,114
DLY12616,NAS,66
DLY12617,Maintenance,221
DLY12618,Weather,24
DLY12619,Weather,83
DLY12620,Weather,60
DLY12621,NAS,81
DLY12622,NAS,34
DLY12623,NAS,78
DLY12624,Maintenance,40
DLY12625,NAS,47
DLY12626,Carrier,49
DLY12627,Weather,96
DLY12628,Weather,83
DLY12629,Weather,72
DLY12630,Weather,98
DLY12631,Maintenance,46
DLY12632,NAS,37
DLY12633,Carrier,21
DLY12634,Weather,99
DLY12635,NAS,39
DLY12636,Weather,37
DLY12637,Maintenance,138
DLY12638,NAS,27
DLY12639,Maintenance,103
DLY12640,NAS,75
DLY12641,NAS,79
DLY12642,Carrier,57
DLY12643,Maintenance,101
DLY12644,Weather,179
DLY12645,Weather,43
DLY12646,Carrier,17
DLY12647,Carrier,34
DLY12648,Weather,102
DLY12649,Maintenance,63
DLY12650,Weather,177
DLY12651,NAS,57
DLY12652,NAS,65
DLY12653,Maintenance,150
DLY12654,Weather,81
DLY12655,Maintenance,198
DLY12656,Carrier,38
DLY12657,NAS,37
DLY12658,Weather,70
DLY12659,Maintenance,182
DLY12660,Weather,60
DLY12661,Weather,53
DLY12662,NAS,18
DLY12663,Carrier,19
DLY12664,NAS,49
DLY12665,Carrier,36
DLY12666,Weather,146
DLY12667,Weather,74
DLY12668,Carrier,33
DLY12669,Carrier,13
DLY12670,Maintenance,46
DLY12671,NAS,59
DLY12672,Carrier,39
DLY12673,Maintenance,90
DLY12674,Carrier,60
DLY12675,Weather,85
DLY12676,Weather,84
DLY12677,Maintenance,102
DLY12678,Carrier,18
DLY12679,Weather,69
DLY12680,Maintenance,178
DLY12681,Weather,101
DLY12682,NAS,52
DLY12683,Carrier,10
DLY12684,Carrier,45
DLY12685,Carrier,13
DLY12686,NAS,18
DLY12687,NAS,34
DLY12688,Carrier,46
DLY12689,Weather,66
DLY12690,Weather,48
DLY12691,NAS,21
DLY12692,Carrier,27
DLY12693,Carrier,37
DLY12694,NAS,56
DLY12695,Carrier,18
DLY12696,NAS,16
DLY12697,Weather,160
DLY12698,Maintenance,125
DLY12699,NAS,35
DLY12700,NAS,53
DLY12701,Weather,172
DLY12702,Maintenance,78
DLY12703,Weather,56
DLY12704,Maintenance,68
DLY12705,Carrier,29
DLY12706,Weather,34
DLY12707,Maintenance,197
DLY12708,Weather,121
DLY12709,Carrier,13
DLY12710,Maintenance,102
DLY12711,Carrier,37
DLY12712,Maintenance,45
DLY12713,NAS,19
DLY12714,NAS,49
DLY12715,Maintenance,75
DLY12716,Carrier,49
DLY12717,NAS,55
DLY12718,Weather,55
DLY12719,NAS,46
DLY12720,Carrier,29
DLY12721,Weather,178
DLY12722,Carrier,43
DLY12723,Weather,43
DLY12724,Carrier,42
DLY12725,Carrier,31
DLY12726,NAS,88
DLY12727,Weather,66
DLY12728,Weather,88
DLY12729,Weather,43
DLY12730,Maintenance,224
DLY12731,Carrier,58
DLY12732,Weather,122
DLY12733,Carrier,20
DLY12734,Carrier,54
DLY12735,NAS,39
DLY12736,Carrier,38
DLY12737,NAS,84
DLY12738,Maintenance,186
DLY12739,NAS,71
DLY12740,Weather,170
DLY12741,Maintenance,95
DLY12742,NAS,56
DLY12743,Maintenance,232
DLY12744,Carrier,49
DLY12745,Maintenance,213
DLY12746,Maintenance,65
DLY12747,Weather,97
DLY12748,Maintenance,125
DLY12749,NAS,74
DLY12750,Maintenance,225
DLY12751,NAS,66
DLY12752,Maintenance,60
DLY12753,Weather,77
DLY12754,NAS,32
DLY12755,Carrier,45
DLY12756,Weather,175
DLY12757,Maintenance,35
DLY12758,NAS,62
DLY12759,Maintenance,141
DLY12760,Maintenance,59
DLY12761,Weather,33
DLY12762,NAS,82
DLY12763,Carrier,58
DLY12764,Carrier,45
DLY12765,Maintenance,73
DLY12766,Weather,79
DLY12767,Weather,55
DLY12768,NAS,35
DLY12769,Maintenance,112
DLY12770,NAS,73
DLY12771,Weather,22
DLY12772,Weather,97
DLY12773,NAS,64
DLY12774,Weather,61
DLY12775,Weather,51
DLY12776,NAS,81
DLY12777,NAS,23
DLY12778,Carrier,45
DLY12779,NAS,32
DLY12780,NAS,20
DLY12781,NAS,56
DLY12782,NAS,51
DLY12783,Carrier,41
DLY12784,NAS,72
DLY12785,NAS,63
DLY12786,Carrier,47
DLY12787,Carrier,34
DLY12788,Weather,76
DLY12789,Weather,148
DLY12790,Maintenance,212
DLY12791,NAS,84
DLY12792,Maintenance,201
DLY12793,Maintenance,221
DLY12794,Carrier,57
DLY12795,Carrier,40
DLY12796,Carrier,41
DLY12797,Maintenance,32
DLY12798,Maintenance,195
DLY12799,NAS,87
DLY12800,Carrier,23
DLY12801,NAS,28
DLY12802,Weather,58
DLY12803,NAS,77
DLY12804,Carrier,59
DLY12805,NAS,19
DLY12806,NAS,81
DLY12807,Maintenance,157
DLY12808,Weather,42
DLY12809,Weather,26
DLY12810,Carrier,47
DLY12811,Weather,83
DLY12812,Weather,162
DLY12813,Carrier,47
DLY12814,Weather,48
DLY12815,Carrier,51
DLY12816,Carrier,44
DLY12817,Weather,89
DLY12818,Weather,158
DLY12819,NAS,59
DLY12820,Carrier,42
DLY12821,NAS,34
DLY12822,Maintenance,113
DLY12823,Carrier,29
DLY12824,Carrier,16
DLY12825,Carrier,48
DLY12826,NAS,57
DLY12827,Maintenance,162
DLY12828,Carrier,35
DLY12829,NAS,90
DLY12830,Maintenance,215
DLY12831,NAS,80
DLY12832,NAS,83
DLY12833,Carrier,44
DLY12834,Maintenance,176
DLY12835,Maintenance,47
DLY12836,NAS,29
DLY12837,Weather,180
DLY12838,Maintenance,119
DLY12839,Weather,31
DLY12840,Maintenance,71
DLY12841,NAS,88
DLY12842,Carrier,43
DLY12843,NAS,50
DLY12844,NAS,88
DLY12845,NAS,63
DLY12846,Weather,126
DLY12847,Carrier,60
DLY12848,Maintenance,237
DLY12849,NAS,66
DLY12850,NAS,66
DLY12851,Weather,35
DLY12852,Maintenance,171
DLY12853,Carrier,42
DLY12854,NAS,70
DLY12855,Maintenance,169
DLY12856,Weather,48
DLY12857,NAS,79
DLY12858,Carrier,15
DLY12859,Weather,82
DLY12860,Weather,73
DLY12861,Maintenance,137
DLY12862,NAS,83
DLY12863,Weather,150
DLY12864,Weather,45
DLY12865,Weather,165
DLY12866,Carrier,56
DLY12867,Weather,53
DLY12868,NAS,62
DLY12869,NAS,36
DLY12870,Maintenance,61
DLY12871,Carrier,56
DLY12872,Carrier,29
DLY12873,Carrier,14
DLY12874,NAS,24
DLY12875,NAS,29
DLY12876,Carrier,38
DLY12877,Carrier,18
DLY12878,Weather,59
DLY12879,NAS,76
DLY12880,Carrier,19
DLY12881,Carrier,19
DLY12882,Carrier,53
DLY12883,NAS,58
DLY12884,Weather,136
DLY12885,Carrier,31
DLY12886,Carrier,15
DLY12887,Carrier,37
DLY12888,Weather,36
DLY12889,NAS,64
DLY12890,NAS,55
DLY12891,Maintenance,135
DLY12892,NAS,85
DLY12893,Maintenance,127
DLY12894,Maintenance,73
DLY12895,NAS,79
DLY12896,Carrier,56
DLY12897,NAS,79
DLY12898,Maintenance,205
DLY12899,Weather,131
DLY12900,Weather,122
DLY12901,NAS,52
DLY12902,Maintenance,182
DLY12903,NAS,57
DLY12904,NAS,66
DLY12905,Weather,31
DLY12906,Weather,133
DLY12907,Maintenance,180
DLY12908,Maintenance,153
DLY12909,Maintenance,220
DLY12910,Carrier,14
DLY12911,NAS,53
DLY12912,NAS,69
DLY12913,NAS,75
DLY12914,Carrier,51
DLY12915,Carrier,49
DLY12916,NAS,89
DLY12917,Weather,125
DLY12918,Maintenance,237
DLY12919,Carrier,12
DLY12920,NAS,21
DLY12921,Carrier,42
DLY12922,Carrier,34
DLY12923,Weather,63
DLY12924,Maintenance,178
DLY12925,NAS,41
DLY12926,NAS,57
DLY12927,Carrier,21
DLY12928,NAS,72
DLY12929,Carrier,51
DLY12930,NAS,37
DLY12931,Weather,102
DLY12932,NAS,25
DLY12933,NAS,64
DLY12934,Carrier,25
DLY12935,Weather,28
DLY12936,Maintenance,60
DLY12937,Maintenance,54
DLY12938,Carrier,13
DLY12939,Maintenance,33
DLY12940,Maintenance,224
DLY12941,Maintenance,209
DLY12942,Maintenance,238
DLY12943,Maintenance,112
DLY12944,Carrier,23
DLY12945,Maintenance,36
DLY12946,Maintenance,169
DLY12947,NAS,19
DLY12948,Weather,65
DLY12949,NAS,65
DLY12950,Maintenance,215
DLY12951,Maintenance,217
DLY12952,NAS,63
DLY12953,Carrier,52
DLY12954,Weather,175
DLY12955,Carrier,26
DLY12956,Maintenance,101
DLY12957,Weather,61
DLY12958,Carrier,11
DLY12959,Weather,73
DLY12960,Carrier,38
DLY12961,Maintenance,174
DLY12962,Maintenance,131
DLY12963,Maintenance,168
DLY12964,Weather,176
DLY12965,Weather,41
DLY12966,NAS,77
DLY12967,Carrier,38
DLY12968,NAS,54
DLY12969,Weather,118
DLY12970,Carrier,45
DLY12971,NAS,87
DLY12972,Weather,170
DLY12973,NAS,16
DLY12974,Maintenance,151
DLY12975,Maintenance,195
DLY12976,Carrier,39
DLY12977,Maintenance,211
DLY12978,Carrier,42
DLY12979,Weather,137
DLY12980,Weather,151
DLY12981,Weather,101
DLY12982,Weather,178
DLY12983,Carrier,37
DLY12984,Carrier,56
DLY12985,Maintenance,105
DLY12986,Maintenance,151
DLY12987,Weather,79
DLY12988,Carrier,33
DLY12989,Maintenance,77
DLY12990,Carrier,58
DLY12991,Carrier,43
DLY12992,Weather,133
DLY12993,NAS,23
DLY12994,NAS,54
DLY12995,Carrier,58
DLY12996,Weather,98
DLY12997,Carrier,49
DLY12998,Weather,73
DLY12999,NAS,42
DLY13000,Weather,63
DLY13001,NAS,17
DLY13002,Weather,55
DLY13003,NAS,77
DLY13004,Weather,20
DLY13005,Carrier,15
DLY13006,Carrier,30
DLY13007,Weather,69
DLY13008,NAS,55
DLY13009,Carrier,37
DLY13010,NAS,41
DLY13011,Weather,127
DLY13012,Weather,61
DLY13013,Carrier,20
DLY13014,Weather,81
DLY13015,NAS,52
DLY13016,NAS,41
DLY13017,Maintenance,128
DLY13018,Weather,91
DLY13019,Weather,58
DLY13020,NAS,50
DLY13021,Carrier,21
DLY13022,Carrier,12
DLY13023,Carrier,57
DLY13024,NAS,26
DLY13025,Maintenance,133
DLY13026,Weather,35
DLY13027,Carrier,38
DLY13028,Carrier,26
DLY13029,Maintenance,130
DLY13030,Maintenance,171
DLY13031,NAS,55
DLY13032,Weather,124
DLY13033,Carrier,17
DLY13034,NAS,21
DLY13035,Weather,58
DLY13036,Carrier,10
DLY13037,Weather,89
DLY13038,NAS,40
DLY13039,Weather,141
DLY13040,Carrier,59
DLY13041,Maintenance,135
DLY13042,NAS,31
DLY13043,Weather,112
DLY13044,Weather,105
DLY13045,Carrier,38
DLY13046,Weather,56
DLY13047,NAS,22
DLY13048,Maintenance,152
DLY13049,NAS,72
DLY13050,Weather,81
DLY13051,NAS,33
DLY13052,Carrier,45
DLY13053,Weather,28
DLY13054,Carrier,33
DLY13055,Weather,26
DLY13056,Maintenance,47
DLY13057,NAS,27
DLY13058,Maintenance,72
DLY13059,Carrier,26
DLY13060,Maintenance,227
DLY13061,Maintenance,92
DLY13062,Carrier,59
DLY13063,NAS,36
DLY13064,Maintenance,128
DLY13065,Carrier,27
DLY13066,NAS,38
DLY13067,Carrier,15
DLY13068,Carrier,42
DLY13069,NAS,42
DLY13070,Weather,52
DLY13071,Maintenance,165
DLY13072,Weather,53
DLY13073,NAS,54
DLY13074,Maintenance,217
DLY13075,NAS,57
DLY13076,Maintenance,148
DLY13077,NAS,82
DLY13078,Carrier,44
DLY13079,Weather,179
DLY13080,Weather,140
DLY13081,Maintenance,171
DLY13082,Maintenance,49
DLY13083,Weather,83
DLY13084,Carrier,47
DLY13085,Maintenance,34
DLY13086,NAS,65
DLY13087,Weather,53
DLY13088,NAS,32
DLY13089,Weather,135
DLY13090,Weather,155
DLY13091,Maintenance,81
DLY13092,Maintenance,133
DLY13093,Carrier,53
DLY13094,Carrier,51
DLY13095,Weather,125
DLY13096,NAS,54
DLY13097,Weather,116
DLY13098,Maintenance,137
DLY13099,Weather,129
DLY13100,Carrier,35
DLY13101,NAS,36
DLY13102,NAS,66
DLY13103,Maintenance,219
DLY13104,Maintenance,115
DLY13105,Weather,99
DLY13106,Carrier,42
DLY13107,Weather,142
DLY13108,Maintenance,79
DLY13109,Carrier,14
DLY13110,NAS,48
DLY13111,Carrier,25
DLY13112,Weather,35
DLY13113,Carrier,37
DLY13114,NAS,27
DLY13115,Weather,118
DLY13116,NAS,79
DLY13117,Carrier,53
DLY13118,Maintenance,198
DLY13119,NAS,32
DLY13120,Weather,26
DLY13121,Weather,154
DLY13122,Weather,179
DLY13123,Weather,160
DLY13124,Carrier,31
DLY13125,NAS,75
DLY13126,Weather,89
DLY13127,Carrier,40
DLY13128,Weather,32
DLY13129,Maintenance,179
DLY13130,Maintenance,152
DLY13131,Weather,90
DLY13132,NAS,32
DLY13133,Maintenance,141
DLY13134,NAS,83
DLY13135,Weather,165
DLY13136,Weather,31
DLY13137,Weather,143
DLY13138,NAS,56
DLY13139,Carrier,41
DLY13140,Weather,109
DLY13141,Carrier,25
DLY13142,NAS,82
